country,admin_1,admin_2,year,growing_season,crop,production,area,yield,calendar_region,category
Kenya,Coast,Tana River,1984,1,mz,3102,1410,2.2,Coast,EWCM
Kenya,Coast,Tana River,1985,1,mz,6000,5400,1.111111111,Coast,EWCM
Kenya,Coast,Tana River,1986,1,mz,5000,2840,1.76056338,Coast,EWCM
Kenya,Coast,Tana River,1987,1,mz,4049,3912,1.03502045,Coast,EWCM
Kenya,Coast,Tana River,1988,1,mz,3100,3016,1.027851459,Coast,EWCM
Kenya,Coast,Tana River,1989,1,mz,4493,3209,1.400124649,Coast,EWCM
Kenya,Coast,Tana River,1990,1,mz,4261,4072,1.046414538,Coast,EWCM
Kenya,Coast,Tana River,1991,1,mz,1925,2620,0.734732824,Coast,EWCM
Kenya,Coast,Tana River,1992,1,mz,1578.96,1281,1.232599532,Coast,EWCM
Kenya,Coast,Tana River,1993,1,mz,289.98,290,0.999931034,Coast,EWCM
Kenya,Coast,Tana River,1994,1,mz,49.14,78,0.63,Coast,EWCM
Kenya,Coast,Tana River,1995,1,mz,594,660,0.9,Coast,EWCM
Kenya,Coast,Tana River,1996,1,mz,135,100,1.35,Coast,EWCM
Kenya,Coast,Tana River,1997,1,mz,1222.92,874,1.399221968,Coast,EWCM
Kenya,Coast,Tana River,1998,1,mz,810,600,1.35,Coast,EWCM
Kenya,Coast,Tana River,1999,1,mz,473.22,478,0.99,Coast,EWCM
Kenya,Coast,Tana River,2000,1,mz,754.38,762,0.99,Coast,EWCM
Kenya,Coast,Tana River,2001,1,mz,732.6,740,0.99,Coast,EWCM
Kenya,Coast,Tana River,2003,1,mz,653.7353735,807,0.810081008,Coast,EWCM
Kenya,Coast,Tana River,2004,1,mz,2125.211521,1518,1.40000759,Coast,EWCM
Kenya,Coast,Tana River,2005,1,mz,806,1328,0.606927711,Coast,EWCM
Kenya,Coast,Tana River,2006,1,mz,1141.584158,1624,0.70294591,Coast,EWCM
Kenya,Coast,Tana River,2007,1,mz,988.2988299,1372,0.720334424,Coast,EWCM
Kenya,Coast,Tana River,2008,1,mz,683.2,976,0.7,Coast,EWCM
Kenya,Coast,Tana River,2009,1,mz,2378.618902,1363.6,1.744367045,Coast,EWCM
Kenya,Coast,Tana River,2010,1,mz,12083,8164,1.480034297,Coast,EWCM
Kenya,Coast,Tana River,2011,1,mz,9755,7086,1.376658199,Coast,EWCM
Kenya,Coast,Tana River,2012,1,mz,12201.21,8222,1.483971053,Coast,EWCM
Kenya,Coast,Tana River,2013,1,mz,6206.31,6269,0.99,Coast,EWCM
Kenya,Coast,Tana River,2014,1,mz,10594.62,8290,1.278,Coast,EWCM
Kenya,Coast,Tana River,2015,1,mz,12676.986,9582,1.323,Coast,EWCM
Kenya,Eastern,Embu,1983,1,mz,66196,54752,1.209015196,Eastern,EWCM
Kenya,Eastern,Embu,1984,1,mz,11850,39500,0.3,Eastern,EWCM
Kenya,Eastern,Embu,1985,1,mz,27100,56000,0.483928571,Eastern,EWCM
Kenya,Eastern,Embu,1986,1,mz,33792,43000,0.785860465,Eastern,EWCM
Kenya,Eastern,Embu,1987,1,mz,30240,42000,0.72,Eastern,EWCM
Kenya,Eastern,Embu,1988,1,mz,52815,46156,1.144271601,Eastern,EWCM
Kenya,Eastern,Embu,1989,1,mz,75400,46300,1.628509719,Eastern,EWCM
Kenya,Eastern,Embu,1990,1,mz,75900,50600,1.5,Eastern,EWCM
Kenya,Eastern,Embu,1991,1,mz,82050,41507,1.976775002,Eastern,EWCM
Kenya,Eastern,Embu,1992,1,mz,7740,28383,0.272698446,Eastern,EWCM
Kenya,Eastern,Embu,1993,1,mz,35910,28500,1.26,Eastern,EWCM
Kenya,Eastern,Embu,1994,1,mz,24300,27000,0.9,Eastern,EWCM
Kenya,Eastern,Embu,1995,1,mz,33228,28400,1.17,Eastern,EWCM
Kenya,Eastern,Embu,1996,1,mz,31752,25200,1.26,Eastern,EWCM
Kenya,Eastern,Embu,1997,1,mz,9000,10000,0.9,Eastern,EWCM
Kenya,Eastern,Embu,1998,1,mz,9000,10000,0.9,Eastern,EWCM
Kenya,Eastern,Embu,1999,1,mz,7200,8000,0.9,Eastern,EWCM
Kenya,Eastern,Embu,2000,1,mz,468,2600,0.18,Eastern,EWCM
Kenya,Eastern,Embu,2001,1,mz,22893.75,11875,1.927894737,Eastern,EWCM
Kenya,Eastern,Embu,2003,1,mz,52594.05941,39200,1.341685189,Eastern,EWCM
Kenya,Eastern,Embu,2004,1,mz,48002.10621,38980,1.231454751,Eastern,EWCM
Kenya,Eastern,Embu,2005,1,mz,19446.44464,29650,0.655866598,Eastern,EWCM
Kenya,Eastern,Embu,2006,1,mz,35103.51035,50500,0.695119017,Eastern,EWCM
Kenya,Eastern,Embu,2007,1,mz,49493.24932,46072,1.074258754,Eastern,EWCM
Kenya,Eastern,Embu,2008,1,mz,54987,46072,1.193501476,Eastern,EWCM
Kenya,Eastern,Embu,2009,1,mz,13944.084,42254.8,0.33,Eastern,EWCM
Kenya,Eastern,Embu,2010,1,mz,57778.56,52209,1.106678159,Eastern,EWCM
Kenya,Eastern,Embu,2011,1,mz,38224.26,41678,0.91713278,Eastern,EWCM
Kenya,Eastern,Embu,2012,1,mz,33842.97,45086,0.75063146,Eastern,EWCM
Kenya,Eastern,Embu,2013,1,mz,47611.395,45215,1.053,Eastern,EWCM
Kenya,Eastern,Embu,2014,1,mz,35724.24,26820,1.332,Eastern,EWCM
Kenya,Eastern,Embu,2015,1,mz,27174.24,26720,1.017,Eastern,EWCM
Kenya,Eastern,Isiolo,1983,1,mz,704,815,0.863803681,Eastern,EWCM
Kenya,Eastern,Isiolo,1984,1,mz,647,653,0.990811639,Eastern,EWCM
Kenya,Eastern,Isiolo,1985,1,mz,590,413,1.428571429,Eastern,EWCM
Kenya,Eastern,Isiolo,1986,1,mz,861,689,1.249637155,Eastern,EWCM
Kenya,Eastern,Isiolo,1987,1,mz,674,749,0.899866489,Eastern,EWCM
Kenya,Eastern,Isiolo,1988,1,mz,525,525,1,Eastern,EWCM
Kenya,Eastern,Isiolo,1989,1,mz,1200,313,3.833865815,Eastern,EWCM
Kenya,Eastern,Isiolo,1990,1,mz,780,650,1.2,Eastern,EWCM
Kenya,Eastern,Isiolo,1991,1,mz,572,431,1.327146172,Eastern,EWCM
Kenya,Eastern,Isiolo,1992,1,mz,350.01,320,1.09378125,Eastern,EWCM
Kenya,Eastern,Isiolo,1993,1,mz,0,0,,Eastern,EWCM
Kenya,Eastern,Isiolo,1994,1,mz,32.4,60,0.54,Eastern,EWCM
Kenya,Eastern,Isiolo,1995,1,mz,217.44,145,1.499586207,Eastern,EWCM
Kenya,Eastern,Isiolo,1996,1,mz,270,600,0.45,Eastern,EWCM
Kenya,Eastern,Isiolo,1997,1,mz,850.5,1350,0.63,Eastern,EWCM
Kenya,Eastern,Isiolo,1998,1,mz,352.8,700,0.504,Eastern,EWCM
Kenya,Eastern,Isiolo,1999,1,mz,28.8,400,0.072,Eastern,EWCM
Kenya,Eastern,Isiolo,2000,1,mz,0,110,0,Eastern,EWCM
Kenya,Eastern,Isiolo,2001,1,mz,699.93,700,0.9999,Eastern,EWCM
Kenya,Eastern,Isiolo,2003,1,mz,857.9657966,1148,0.747356966,Eastern,EWCM
Kenya,Eastern,Isiolo,2004,1,mz,2992,2226,1.344115004,Eastern,EWCM
Kenya,Eastern,Isiolo,2005,1,mz,154.8154816,1100,0.140741347,Eastern,EWCM
Kenya,Eastern,Isiolo,2006,1,mz,235.9135914,956,0.246771539,Eastern,EWCM
Kenya,Eastern,Isiolo,2007,1,mz,477.0477048,700,0.681496721,Eastern,EWCM
Kenya,Eastern,Isiolo,2008,1,mz,560,700,0.8,Eastern,EWCM
Kenya,Eastern,Isiolo,2009,1,mz,750.024,1136.4,0.66,Eastern,EWCM
Kenya,Eastern,Isiolo,2010,1,mz,240.768,577,0.417275563,Eastern,EWCM
Kenya,Eastern,Isiolo,2011,1,mz,200.925,555,0.362027027,Eastern,EWCM
Kenya,Eastern,Isiolo,2012,1,mz,288.0899937,824,0.349623779,Eastern,EWCM
Kenya,Eastern,Isiolo,2013,1,mz,1003.779,987,1.017,Eastern,EWCM
Kenya,Eastern,Isiolo,2014,1,mz,274,1015,0.269950739,Eastern,EWCM
Kenya,Eastern,Isiolo,2015,1,mz,673.11,1385,0.486,Eastern,EWCM
Kenya,Eastern,Kitui,1983,1,mz,57623,64060,0.899516079,Eastern,EWCM
Kenya,Eastern,Kitui,1984,1,mz,32517,45163,0.719992029,Eastern,EWCM
Kenya,Eastern,Kitui,1985,1,mz,26728,45690,0.584985774,Eastern,EWCM
Kenya,Eastern,Kitui,1986,1,mz,16665,53670,0.310508664,Eastern,EWCM
Kenya,Eastern,Kitui,1987,1,mz,49975,60530,0.825623658,Eastern,EWCM
Kenya,Eastern,Kitui,1988,1,mz,1056,59036,0.017887391,Eastern,EWCM
Kenya,Eastern,Kitui,1989,1,mz,98827,54991,1.797148624,Eastern,EWCM
Kenya,Eastern,Kitui,1990,1,mz,70827,55958,1.265717145,Eastern,EWCM
Kenya,Eastern,Kitui,1991,1,mz,57677,51151,1.127583038,Eastern,EWCM
Kenya,Eastern,Kitui,1992,1,mz,2272.05,25000,0.090882,Eastern,EWCM
Kenya,Eastern,Kitui,1993,1,mz,1890,21000,0.09,Eastern,EWCM
Kenya,Eastern,Kitui,1994,1,mz,5400,20000,0.27,Eastern,EWCM
Kenya,Eastern,Kitui,1995,1,mz,2880,32000,0.09,Eastern,EWCM
Kenya,Eastern,Kitui,1996,1,mz,6660,37000,0.18,Eastern,EWCM
Kenya,Eastern,Kitui,1997,1,mz,8892,24700,0.36,Eastern,EWCM
Kenya,Eastern,Kitui,1998,1,mz,5040,14000,0.36,Eastern,EWCM
Kenya,Eastern,Kitui,1999,1,mz,4860,27000,0.18,Eastern,EWCM
Kenya,Eastern,Kitui,2000,1,mz,0,30000,0,Eastern,EWCM
Kenya,Eastern,Kitui,2001,1,mz,0,28000,0,Eastern,EWCM
Kenya,Eastern,Kitui,2003,1,mz,56995.13951,74620.027,0.763804863,Eastern,EWCM
Kenya,Eastern,Kitui,2004,1,mz,33632.11431,77939,0.431518422,Eastern,EWCM
Kenya,Eastern,Kitui,2005,1,mz,28158.77588,79602.16022,0.353743866,Eastern,EWCM
Kenya,Eastern,Kitui,2006,1,mz,8462.646265,43720.52205,0.193562333,Eastern,EWCM
Kenya,Eastern,Kitui,2007,1,mz,24519.44194,89713.18812,0.273309225,Eastern,EWCM
Kenya,Eastern,Kitui,2008,1,mz,54891,40583.2,1.352554752,Eastern,EWCM
Kenya,Eastern,Kitui,2009,1,mz,28736.59568,39361.37408,0.730070948,Eastern,EWCM
Kenya,Eastern,Kitui,2010,1,mz,92841.48,95863.38,0.968477014,Eastern,EWCM
Kenya,Eastern,Kitui,2011,1,mz,33856.2,65485.4,0.51700379,Eastern,EWCM
Kenya,Eastern,Kitui,2012,1,mz,28089.9,67033.9,0.419040217,Eastern,EWCM
Kenya,Eastern,Kitui,2013,1,mz,56980.98,77210,0.738,Eastern,EWCM
Kenya,Eastern,Kitui,2014,1,mz,38750.4,93600,0.414,Eastern,EWCM
Kenya,Eastern,Kitui,2015,1,mz,31277.547,84763,0.369,Eastern,EWCM
Kenya,Eastern,Machakos,1983,1,mz,180698,154443,1.169997993,Eastern,EWCM
Kenya,Eastern,Machakos,1984,1,mz,121942,135491,0.900000738,Eastern,EWCM
Kenya,Eastern,Machakos,1985,1,mz,38380,106000,0.362075472,Eastern,EWCM
Kenya,Eastern,Machakos,1986,1,mz,174000,230000,0.756521739,Eastern,EWCM
Kenya,Eastern,Machakos,1987,1,mz,178783,178853,0.999608617,Eastern,EWCM
Kenya,Eastern,Machakos,1988,1,mz,182010,178000,1.02252809,Eastern,EWCM
Kenya,Eastern,Machakos,1989,1,mz,319000,172000,1.854651163,Eastern,EWCM
Kenya,Eastern,Machakos,1990,1,mz,228143,172000,1.326412791,Eastern,EWCM
Kenya,Eastern,Machakos,1991,1,mz,254034,256962,0.988605319,Eastern,EWCM
Kenya,Eastern,Machakos,1992,1,mz,20385,61255,0.33278916,Eastern,EWCM
Kenya,Eastern,Machakos,1993,1,mz,5940,66000,0.09,Eastern,EWCM
Kenya,Eastern,Machakos,1994,1,mz,18530.1,68630,0.27,Eastern,EWCM
Kenya,Eastern,Machakos,1995,1,mz,53070.3,58967,0.9,Eastern,EWCM
Kenya,Eastern,Machakos,1996,1,mz,1620,72000,0.0225,Eastern,EWCM
Kenya,Eastern,Machakos,1997,1,mz,29428.56,81746,0.36,Eastern,EWCM
Kenya,Eastern,Machakos,1998,1,mz,27000,75000,0.36,Eastern,EWCM
Kenya,Eastern,Machakos,1999,1,mz,6336,88000,0.072,Eastern,EWCM
Kenya,Eastern,Machakos,2000,1,mz,0,53100,0,Eastern,EWCM
Kenya,Eastern,Machakos,2001,1,mz,13320,74000,0.18,Eastern,EWCM
Kenya,Eastern,Machakos,2003,1,mz,115632.0432,149700,0.772425138,Eastern,EWCM
Kenya,Eastern,Machakos,2004,1,mz,59850,145000,0.412758621,Eastern,EWCM
Kenya,Eastern,Machakos,2005,1,mz,42340.23402,160500,0.263802081,Eastern,EWCM
Kenya,Eastern,Machakos,2006,1,mz,27002.70027,108300,0.249332412,Eastern,EWCM
Kenya,Eastern,Machakos,2007,1,mz,118152.1152,186190,0.634578201,Eastern,EWCM
Kenya,Eastern,Machakos,2008,1,mz,131267,186190,0.705016381,Eastern,EWCM
Kenya,Eastern,Machakos,2009,1,mz,75722.4099,157236,0.481584433,Eastern,EWCM
Kenya,Eastern,Machakos,2010,1,mz,108582.066,114202,0.950789531,Eastern,EWCM
Kenya,Eastern,Machakos,2011,1,mz,96208.2,120139,0.800807398,Eastern,EWCM
Kenya,Eastern,Machakos,2012,1,mz,109000.98,171060,0.637209049,Eastern,EWCM
Kenya,Eastern,Machakos,2013,1,mz,98115.066,149338,0.657,Eastern,EWCM
Kenya,Eastern,Machakos,2014,1,mz,99655.776,133408,0.747,Eastern,EWCM
Kenya,Eastern,Machakos,2015,1,mz,67597.74,139090,0.486,Eastern,EWCM
Kenya,Eastern,Makueni,1992,1,mz,10894.05,40350,0.269988848,Eastern,EWCM
Kenya,Eastern,Makueni,1993,1,mz,0,0,,Eastern,EWCM
Kenya,Eastern,Makueni,1994,1,mz,8640,32000,0.27,Eastern,EWCM
Kenya,Eastern,Makueni,1995,1,mz,12276,35700,0.343865546,Eastern,EWCM
Kenya,Eastern,Makueni,1996,1,mz,6030,67000,0.09,Eastern,EWCM
Kenya,Eastern,Makueni,1997,1,mz,17667,33000,0.535363636,Eastern,EWCM
Kenya,Eastern,Makueni,1998,1,mz,15120,21000,0.72,Eastern,EWCM
Kenya,Eastern,Makueni,1999,1,mz,8100,40000,0.2025,Eastern,EWCM
Kenya,Eastern,Makueni,2000,1,mz,450,25000,0.018,Eastern,EWCM
Kenya,Eastern,Makueni,2001,1,mz,1800,25000,0.072,Eastern,EWCM
Kenya,Eastern,Makueni,2003,1,mz,47654.9955,91500,0.520819623,Eastern,EWCM
Kenya,Eastern,Makueni,2004,1,mz,24462,88000,0.277977273,Eastern,EWCM
Kenya,Eastern,Makueni,2005,1,mz,39603.9604,100000,0.396039604,Eastern,EWCM
Kenya,Eastern,Makueni,2006,1,mz,11251.12511,87000,0.129323277,Eastern,EWCM
Kenya,Eastern,Makueni,2007,1,mz,26552.0252,85487,0.310597228,Eastern,EWCM
Kenya,Eastern,Makueni,2008,1,mz,52618.5,85487,0.61551464,Eastern,EWCM
Kenya,Eastern,Makueni,2009,1,mz,36569.868,89194.8,0.41,Eastern,EWCM
Kenya,Eastern,Makueni,2010,1,mz,65081.8908,81354,0.799983907,Eastern,EWCM
Kenya,Eastern,Makueni,2011,1,mz,47538.9,86360,0.550473599,Eastern,EWCM
Kenya,Eastern,Makueni,2012,1,mz,52030.8,113395,0.458845628,Eastern,EWCM
Kenya,Eastern,Makueni,2013,1,mz,73108.575,102825,0.711,Eastern,EWCM
Kenya,Eastern,Makueni,2014,1,mz,84152.142,183338,0.459,Eastern,EWCM
Kenya,Eastern,Makueni,2015,1,mz,79860.249,181089,0.441,Eastern,EWCM
Kenya,Eastern,Marsabit,1983,1,mz,3515,4130,0.851089588,Eastern,EWCM
Kenya,Eastern,Marsabit,1984,1,mz,2520,2800,0.9,Eastern,EWCM
Kenya,Eastern,Marsabit,1985,1,mz,5468,5468,1,Eastern,EWCM
Kenya,Eastern,Marsabit,1986,1,mz,9075,6722,1.35004463,Eastern,EWCM
Kenya,Eastern,Marsabit,1987,1,mz,9833,7284,1.349945085,Eastern,EWCM
Kenya,Eastern,Marsabit,1988,1,mz,9038,6695,1.349962659,Eastern,EWCM
Kenya,Eastern,Marsabit,1989,1,mz,8450,6880,1.228197674,Eastern,EWCM
Kenya,Eastern,Marsabit,1990,1,mz,7236,8400,0.861428571,Eastern,EWCM
Kenya,Eastern,Marsabit,1991,1,mz,14084,11733,1.200375011,Eastern,EWCM
Kenya,Eastern,Marsabit,1992,1,mz,450,1250,0.36,Eastern,EWCM
Kenya,Eastern,Marsabit,1993,1,mz,0,0,,Eastern,EWCM
Kenya,Eastern,Marsabit,1994,1,mz,972,2700,0.36,Eastern,EWCM
Kenya,Eastern,Marsabit,1995,1,mz,180,1000,0.18,Eastern,EWCM
Kenya,Eastern,Marsabit,1996,1,mz,540,2000,0.27,Eastern,EWCM
Kenya,Eastern,Marsabit,1997,1,mz,432,800,0.54,Eastern,EWCM
Kenya,Eastern,Marsabit,1998,1,mz,918,1700,0.54,Eastern,EWCM
Kenya,Eastern,Marsabit,1999,1,mz,1026,1900,0.54,Eastern,EWCM
Kenya,Eastern,Marsabit,2000,1,mz,0,100,0,Eastern,EWCM
Kenya,Eastern,Marsabit,2001,1,mz,180,2000,0.09,Eastern,EWCM
Kenya,Eastern,Marsabit,2003,1,mz,5264.968497,5000,1.052993699,Eastern,EWCM
Kenya,Eastern,Marsabit,2004,1,mz,4860,6800,0.714705882,Eastern,EWCM
Kenya,Eastern,Marsabit,2005,1,mz,2937.893789,7560,0.38861029,Eastern,EWCM
Kenya,Eastern,Marsabit,2006,1,mz,7980.19802,10100,0.790118616,Eastern,EWCM
Kenya,Eastern,Marsabit,2007,1,mz,2083.117912,7920,0.263019938,Eastern,EWCM
Kenya,Eastern,Marsabit,2008,1,mz,1541.28,5928,0.26,Eastern,EWCM
Kenya,Eastern,Marsabit,2009,1,mz,6700.241944,7661.6,0.874522547,Eastern,EWCM
Kenya,Eastern,Marsabit,2010,1,mz,120.483,827,0.14568682,Eastern,EWCM
Kenya,Eastern,Marsabit,2011,1,mz,74.07,252,0.293928571,Eastern,EWCM
Kenya,Eastern,Marsabit,2012,1,mz,69.03,539,0.128070501,Eastern,EWCM
Kenya,Eastern,Marsabit,2013,1,mz,219.474,274,0.801,Eastern,EWCM
Kenya,Eastern,Marsabit,2014,1,mz,1006.83,990,1.017,Eastern,EWCM
Kenya,Eastern,Marsabit,2015,1,mz,1611.846,1571,1.026,Eastern,EWCM
Kenya,Eastern,Meru,1983,1,mz,178200,99000,1.8,Eastern,EWCM
Kenya,Eastern,Meru,1984,1,mz,93500,100000,0.935,Eastern,EWCM
Kenya,Eastern,Meru,1985,1,mz,47310,47928,0.987105658,Eastern,EWCM
Kenya,Eastern,Meru,1986,1,mz,81433,78379,1.038964519,Eastern,EWCM
Kenya,Eastern,Meru,1987,1,mz,23748,66563,0.356774785,Eastern,EWCM
Kenya,Eastern,Meru,1988,1,mz,101411,57943,1.750185527,Eastern,EWCM
Kenya,Eastern,Meru,1989,1,mz,162000,53815,3.01031311,Eastern,EWCM
Kenya,Eastern,Meru,1990,1,mz,97100,53585,1.812074275,Eastern,EWCM
Kenya,Eastern,Meru,1991,1,mz,108914,68705,1.585241249,Eastern,EWCM
Kenya,Eastern,Meru,1992,1,mz,13500,27000,0.5,Eastern,EWCM
Kenya,Eastern,Meru,1993,1,mz,21527.1,34170,0.63,Eastern,EWCM
Kenya,Eastern,Meru,1994,1,mz,15840,22000,0.72,Eastern,EWCM
Kenya,Eastern,Meru,1995,1,mz,36666,13580,2.7,Eastern,EWCM
Kenya,Eastern,Meru,1996,1,mz,22932,18200,1.26,Eastern,EWCM
Kenya,Eastern,Meru,2002,1,mz,113337.0837,116565,0.972308014,Eastern,EWCM
Kenya,Eastern,Meru,2003,1,mz,126899.0099,110732,1.146001245,Eastern,EWCM
Kenya,Eastern,Meru,2004,1,mz,147716,112485,1.313206205,Eastern,EWCM
Kenya,Eastern,Meru,2005,1,mz,77501.35014,111515,0.694985878,Eastern,EWCM
Kenya,Eastern,Meru,2006,1,mz,97435.82358,118285,0.823737782,Eastern,EWCM
Kenya,Eastern,Meru,2007,1,mz,74304.05041,83827,0.886397586,Eastern,EWCM
Kenya,Eastern,Meru,2008,1,mz,35142.61,81727,0.43,Eastern,EWCM
Kenya,Eastern,Meru,2009,1,mz,48752.544,101567.8,0.48,Eastern,EWCM
Kenya,Eastern,Meru,2010,1,mz,214982.226,110333,1.948485276,Eastern,EWCM
Kenya,Eastern,Meru,2011,1,mz,132088.5,102272,1.291541184,Eastern,EWCM
Kenya,Eastern,Meru,2012,1,mz,186179.4907,125192,1.48715166,Eastern,EWCM
Kenya,Eastern,Meru,2013,1,mz,145520.928,96244,1.512,Eastern,EWCM
Kenya,Eastern,Meru,2014,1,mz,94638.06,95594,0.99,Eastern,EWCM
Kenya,Eastern,Meru,2015,1,mz,114356.115,110489,1.035,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,1992,1,mz,4455,6165,0.722627737,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,1993,1,mz,0,0,,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,1994,1,mz,9810,10900,0.9,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,1995,1,mz,17640,9800,1.8,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,1996,1,mz,12492,13880,0.9,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2002,1,mz,456.0756076,5846,0.078014986,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2003,1,mz,2560.036004,4227,0.605638988,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2004,1,mz,2449,3741,0.654637797,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2005,1,mz,2587.758776,6530,0.396287715,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2006,1,mz,2611.881188,3746,0.697245379,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2007,1,mz,3493.609361,4886,0.715024429,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2008,1,mz,3840,4886,0.785918952,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2009,1,mz,5138.424,4757.8,1.08,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2010,1,mz,11904.624,9504,1.252590909,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2011,1,mz,12483,13240,0.942824773,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2012,1,mz,13286.69834,11191,1.187266405,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2013,1,mz,39043.782,26779,1.458,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2014,1,mz,24861.528,30026,0.828,Eastern,EWCM
Kenya,Eastern,Tharaka Nithi,2015,1,mz,25847.424,29916,0.864,Eastern,EWCM
Kenya,North Eastern,Garissa,1983,1,mz,56.178,62.42,0.9,North Eastern,EWCM
Kenya,North Eastern,Garissa,1984,1,mz,87.75,97.5,0.9,North Eastern,EWCM
Kenya,North Eastern,Garissa,1985,1,mz,360,200,1.8,North Eastern,EWCM
Kenya,North Eastern,Garissa,1986,1,mz,243.6,225.5,1.080266075,North Eastern,EWCM
Kenya,North Eastern,Garissa,1987,1,mz,334.6534654,371.4,0.901059411,North Eastern,EWCM
Kenya,North Eastern,Garissa,1988,1,mz,27.45274527,93,0.295190809,North Eastern,EWCM
Kenya,North Eastern,Garissa,1989,1,mz,240.0540054,300,0.800180018,North Eastern,EWCM
Kenya,North Eastern,Garissa,1990,1,mz,45.00450045,65,0.69237693,North Eastern,EWCM
Kenya,North Eastern,Garissa,1991,1,mz,224.82,210,1.070571429,North Eastern,EWCM
Kenya,North Eastern,Garissa,1992,1,mz,324.72,180,1.804,North Eastern,EWCM
Kenya,North Eastern,Garissa,1993,1,mz,101,138,0.731884058,North Eastern,EWCM
Kenya,North Eastern,Garissa,1997,1,mz,676.98,390,1.735846154,North Eastern,EWCM
Kenya,North Eastern,Garissa,1998,1,mz,464.94,310,1.499806452,North Eastern,EWCM
Kenya,North Eastern,Garissa,1999,1,mz,149.94,200,0.7497,North Eastern,EWCM
Kenya,North Eastern,Garissa,2000,1,mz,69.93,150,0.4662,North Eastern,EWCM
Kenya,North Eastern,Garissa,2001,1,mz,43.92,80,0.549,North Eastern,EWCM
Kenya,North Eastern,Garissa,2003,1,mz,105,180,0.583333333,North Eastern,EWCM
Kenya,North Eastern,Garissa,2004,1,mz,704,788,0.893401015,North Eastern,EWCM
Kenya,North Eastern,Garissa,2005,1,mz,208,280,0.742857143,North Eastern,EWCM
Kenya,North Eastern,Garissa,2006,1,mz,376.2376238,525,0.716643093,North Eastern,EWCM
Kenya,North Eastern,Garissa,2007,1,mz,180.9180918,670,0.270027003,North Eastern,EWCM
Kenya,North Eastern,Garissa,2008,1,mz,422.1621622,990,0.426426426,North Eastern,EWCM
Kenya,North Eastern,Garissa,2009,1,mz,378.2635756,1050.6,0.360045284,North Eastern,EWCM
Kenya,North Eastern,Garissa,2010,1,mz,90.72,375,0.24192,North Eastern,EWCM
Kenya,North Eastern,Garissa,2011,1,mz,131.4,612,0.214705882,North Eastern,EWCM
Kenya,North Eastern,Garissa,2012,1,mz,212.85,518,0.410907336,North Eastern,EWCM
Kenya,North Eastern,Garissa,2013,1,mz,416.979,433,0.963,North Eastern,EWCM
Kenya,North Eastern,Garissa,2014,1,mz,201.105,205,0.981,North Eastern,EWCM
Kenya,North Eastern,Garissa,2015,1,mz,200.655,245,0.819,North Eastern,EWCM
Kenya,North Eastern,Mandera,1983,1,mz,855,950,0.9,North Eastern,EWCM
Kenya,North Eastern,Mandera,1984,1,mz,189.25,425.3,0.444980014,North Eastern,EWCM
Kenya,North Eastern,Mandera,1985,1,mz,978.5,645,1.517054264,North Eastern,EWCM
Kenya,North Eastern,Mandera,1986,1,mz,506,1113,0.454627134,North Eastern,EWCM
Kenya,North Eastern,Mandera,1987,1,mz,538.0738074,1216,0.442494907,North Eastern,EWCM
Kenya,North Eastern,Mandera,1988,1,mz,684.0684068,1216,0.562556256,North Eastern,EWCM
Kenya,North Eastern,Mandera,1989,1,mz,431,1874,0.229989328,North Eastern,EWCM
Kenya,North Eastern,Mandera,1990,1,mz,393,1874,0.209711846,North Eastern,EWCM
Kenya,North Eastern,Mandera,1991,1,mz,1429.56,1060,1.348641509,North Eastern,EWCM
Kenya,North Eastern,Mandera,1992,1,mz,1048.95,824,1.272997573,North Eastern,EWCM
Kenya,North Eastern,Mandera,1993,1,mz,323.2,320,1.01,North Eastern,EWCM
Kenya,North Eastern,Mandera,1997,1,mz,1231,1368,0.899853801,North Eastern,EWCM
Kenya,North Eastern,Mandera,1998,1,mz,699.93,965,0.725316062,North Eastern,EWCM
Kenya,North Eastern,Mandera,1999,1,mz,259.92,365,0.712109589,North Eastern,EWCM
Kenya,North Eastern,Mandera,2000,1,mz,559.98,600,0.9333,North Eastern,EWCM
Kenya,North Eastern,Mandera,2001,1,mz,1008,1400,0.72,North Eastern,EWCM
Kenya,North Eastern,Mandera,2003,1,mz,3069.9,3101,0.989970977,North Eastern,EWCM
